,msg,count
1798,flashingdroid,7
1799,flickr,6
1800,flo,2
1801,flow,1
1802,flurry,2
1803,flv,3
1804,fm,2
1805,focos,2
1806,focus,1
1807,fok,1
1808,folder,5
1809,folders,3
1810,folder內,1
1811,folio,2
1812,follwe,2
1813,fone,12
1814,food,5
1815,for,208
1816,forbes,1
1817,forensic,4
1818,forever,2
1819,forget,1
1820,format,2
1821,formatfactory,1
1822,forumla,1
1823,foxbot,2
1824,foxcon,1
1825,foxconn,4
1826,foxy,1
1827,foxy有tbb,2
1828,fps,1
1829,frame,1
1830,framework,2
1831,frameworks,1
1832,frd,4
1833,free,9
1834,friday,4
1835,friend,2
1836,from,8
1837,fry,2
1838,ft,6
1839,fu,5
1840,fuck,1
1841,full,13
1842,function,8
1843,funny,1
1844,fup,2
1845,fusion,1
1846,futuremark,7
1847,fxa11,1
1848,fyi,1
1849,g2,1
1850,g20,1
1851,g233,3
1852,g3,1
1853,g4,2
1854,g433,3
1855,g6,3
1856,g7,3
1857,ga,6
1858,gaga,4
1859,gain,1
1860,galaxy,37
1861,galla,1
1862,game,22
1863,game2018,1
1864,gameboy,2
1865,gameguardianapp,1
1866,gamers,4
1867,gamesarena,2
1868,game備戰,2
1869,game其實,1
1870,gam時gam日,1
1871,gangneung,4
1872,gap,1
1873,garageband,2
1874,garden,2
1875,gatsby廣,1
1876,gb,458
1877,gboard,1
1878,gb塞,1
1879,gb好辛苦,1
1880,gb數,1
1881,gd,1
1882,gdata,1
1883,gdp,2
1884,ge,8
1885,gee,1
1886,geekbench,3
1887,gem,4
1888,general,2
1889,generation,17
1890,generations,2
1891,get,10
1892,gf,1
1893,gffi,1
1894,gg,98
1895,gg888,6
1896,gh,1
1897,ghz,1
1898,gigabit,1
1899,ginza,2
1900,giphone,1
1901,girl,9
1902,girlfriend,1
1903,girls,1
1904,give,1
1905,gizmodo,1
1906,gl,4
1907,glad,1
1908,glass,2
1909,glc,2
1910,global,1
1911,gm,5
1912,gmail,15
1913,gmt,21
1914,go,16
1915,go3092078,1
1916,god,1
1917,goes,1
1918,gog,1
1919,going,3
1920,gold,7
1921,golden,1
1922,gonna,1
1923,goo,4
1924,good,69
1925,goodbye,8
1926,goodreader,1
1927,goodtimes,1
1928,googel,1
1929,google,85
1930,google12,1
1931,googlecast,1
1932,googleplay,3
1933,google商,1
1934,google開,1
1935,gopro,1
1936,gordonfreeman,9
1937,got,6
1938,gotta,2
1939,gp,3
1940,gps,7
1941,gpu,20
1942,grade,1
1943,gram,1
1944,grammar,3
1945,graphic,2
1946,great,2
1947,greeen,1
1948,green,1
1949,grey,1
1950,grossman,1
1951,group,12
1952,gs,4
1953,gsm,5
1954,gsync,1
1955,gt,96
1956,gtr,2
1957,guard,9
1958,guggenheim,1
1959,gui,2
1960,gum,1
1961,gundam,3
1962,guns,1
1963,gurls,1
1964,gym,2
1965,g主角,2
1966,g個,1
1967,g台機,1
1968,g啦,1
1969,g手機,1
1970,g數據,6
1971,g機,4
1972,g計,1
1973,ha,7
1974,hack,9
1975,hacker,2
1976,had,1
1977,haha,16
1978,hahaha,1
1979,half,2
1980,halo,3
1981,halo日,2
1982,hand,2
1983,handicapped,1
1984,handle,2
1985,hang,1
1986,hankyoreh,1
1987,happy,8
1988,happyfriday,4
1989,hard,2
1990,harddisk,1
1991,harddrive,1
1992,hardisk,1
1993,hardpack,1
1994,hardware,2
1995,has,2
1996,hasssh,4
1997,hat,1
1998,hater,1
1999,haters,2
2000,have,7
2001,hd,12
2002,hdd,6
2003,hdm,2
2004,hdmi,8
2005,hdmi線,1
2006,hdr,13
2007,hdr10,1
2008,hea,7
2009,head,1
2010,headphone,3
2011,health,1
2012,heart,2
2013,heavy,1
2014,hebe,5
2015,hehe,3
2016,heif,2
2017,heisei,2
2018,hello,8
2019,hello喂個個,1
2020,help,10
2021,her,3
2022,herbs,1
2023,here,2
2024,hermes,1
2025,hevc,1
2026,hey,1
2027,hh,1
2028,hi,18
2029,hibird,2
2030,high,8
2031,hihi,11
2032,hing,4
2033,his,1
2034,history,1
2035,hisuite,1
2036,hit,4
2037,hitomlwo,1
2038,hits,1
2039,hiv,1
2040,hi學者,1
2041,hj,1
2042,hk,44
2043,hk01,1
2044,hkbn,2
2045,hkbn出機,1
2046,hkbn買,1
2047,hkd,6
2048,hkd198,1
2049,hkdtee,2
2050,hkepc,4
2051,hknist,1
2052,hktv,1
2053,hk人,1
2054,hk卡,1
2055,hl,1
2056,hmmmmm,1
2057,ho,5
2058,hoang,1
2059,hold,31
2060,hold耐d,1
2061,hollween廣,1
2062,hollywood,2
2063,hologram,1
2064,home,250
2065,homescreen,1
2066,home制,19
2067,home鍵,2
2068,honey,1
2069,hong,1
2070,hope,1
2071,hot,2
2072,hotcha,2
2073,hotline,3
2074,hotmail,3
2075,hotspot,1
2076,hotspots,1
2077,hours,1
2078,house,1
2079,how,11
2080,hr,3
2081,hrd,1
2082,hr話,1
2083,hsbc,271
2084,hsbc卡,1
2085,hsbc有無,60
2086,htc,10
2087,html,2
2088,http,1
2089,https,14
2090,hua,1
2091,huawei,6
2092,huaxei,1
2093,hubs,1
2094,hudson,1
2095,huewai,1
2096,hughes,1
2097,hugo,2
2098,hulu,2
2099,hurt,1
2100,huswei,1
2101,hut,1
2102,hv,4
2103,hybrid,5
2104,hynix,4
2105,hyun,1
2106,hyx,1
2107,hz,2
2108,h字頭,3
2109,i1,11
2110,i3,1
2111,i4,1
2112,i5,1
2113,i6,24
2114,i7,41
2115,i7p,3
2116,i8,34
2117,i8p,1
2118,i8plus,2
2119,i8一樣,1
2120,i9,1
2121,iacexx,1
2122,ibm,1
2123,ic,4
2124,icc,1
2125,iccid,1
2126,iclarified,2
2127,icloud,301
2128,icloud但,1
2129,icloud備份,3
2130,icloud吾,1
2131,icloud定,1
2132,icloud熄,1
2133,ico,1
2134,icon,5
2135,icon印,1
2136,icould,146
2137,icq,1
2138,id,1104
2139,idea,5
2140,identity,1
2141,idevice,2
2142,id令,1
2143,id咪,1
2144,id好,1
2145,id我,1
2146,id會,1
2147,id解,1
2148,id除,1
2149,ie,1
2150,ie800,1
2151,iem,1
2152,if,11
2153,ifc,15
2154,ifc排,1
2155,ifc買iphone,1
2156,ifile,4
2157,ifixit,4
2158,ifunbox,4
2159,ig,19
2160,igg,12
2161,iggid,15
2162,iguard,4
2163,ii,1
2164,iii,2
2165,ikea,2
2166,ilex,1
2167,illustrator,1
2168,im,1
2169,im70,1
2170,imac,5
2171,image,4
2172,images,1
2173,imagexxx,1
2174,imagine,1
2175,imap,1
2176,imazing,4
2177,imei,2
2178,imessage,1
2179,imf,2
2180,img,1
2181,imos,2
2182,imperfectthz,1
2183,import,4
2184,imsg,1
2185,imsi,1
2186,in,103
2187,inc,4
2188,inch,35
2189,inchipad,13
2190,incoming,1
2191,increasingly,1
2192,index,2
2193,indicator,2
2194,industry,16
2195,infinite,4
2196,info,3
2197,ing,3
2198,ingame,1
2199,input,2
2200,inside,3
2201,insomnia,1
2202,instagram,2
2203,install,2
2204,instashare,1
2205,instrument,1
2206,inte,1
2207,integer,1
2208,intel,23
2209,intensity,1
2210,intensive,1
2211,interface,1
2212,international,4
2213,into,1
2214,in買,3
2215,io,1
2216,io8,1
2217,iokit,1
2218,ios,599
2219,ios11,2
2220,ios12,18
2221,ios13,1
2222,ios20,1
2223,ios8,1
2224,ios數據,1
2225,ios日,1
2226,ios系統,2
2227,ip,57
2228,ip4,7
2229,ip5,1
2230,ip6,14
2231,ip67,6
2232,ip68,6
2233,ip6s,2
2234,ip6splus,1
2235,ip7,15
2236,ip7p,2
2237,ip8,15
2238,ip8plus,1
2239,ip8p會,1
2240,ip8算,1
2241,ipad,245
2242,ipad出街,1
2243,iphhone,1
2244,iphnoe,16
2245,iphome,1
2246,iphon,1
2247,iphone,4666
2248,iphone3g,1
2249,iphone4,3
2250,iphone4g,1
2251,iphone4s,4
2252,iphone4果時,1
2253,iphone5,3
2254,iphone6,15
2255,iphone6plus,1
2256,iphone6s,4
2257,iphone6s之後,1
2258,iphone7,23
2259,iphone8,24
2260,iphone8p,1
2261,iphone8plus,2
2262,iphone8plus轉p20,1
2263,iphoned,1
2264,iphoneh,4
2265,iphones,3
2266,iphonex,89
2267,iphonexr,1
2268,iphonexs,5
2269,iphonexs於,1
2270,iphonex加watch,1
2271,iphone一早,1
2272,iphone一部sony,1
2273,iphone令,1
2274,iphone仲,1
2275,iphone供應,1
2276,iphone價錢貴,1
2277,iphone其實,1
2278,iphone冇dac,1
2279,iphone分,1
2280,iphone創,1
2281,iphone區,2
2282,iphone叨,1
2283,iphone可行,1
2284,iphone史,3
2285,iphone啦,2
2286,iphone定,1
2287,iphone密碼時,1
2288,iphone彩,2
2289,iphone影,7
2290,iphone性價比,1
2291,iphone性能,1
2292,iphone數據,1
2293,iphone既icon,1
2294,iphone既mon,1
2295,iphone晶片,1
2296,iphone會,6
2297,iphone用intel,1
2298,iphone算,2
2299,iphone這個,1
2300,iphone部部,1
2301,iphone都,1
2302,iphone銷量,1
2303,iphone點,1
2304,iphong,1
2305,iphonne,2
2306,iphons,1
2307,iphonx,1
2308,iphon同華,1
2309,iphoto,2
2310,ipix,1
2311,ipjone,1
2312,ipo,2
2313,ipod,28
2314,ipone,1
2315,ips,6
2316,ipsw,23
2317,ipsw固件,1
2318,ips屏,1
2319,ipx,100
2320,ipxr,1
2321,ipxs,2
2322,ipxsm,1
2323,ipx但淘,1
2324,ipx咪,1
2325,ipx嘅人尷,1
2326,ipx圖,1
2327,ip刀,1
2328,ip柒開,1
2329,iq,3
2330,ir,31
2331,irda,1
2332,ireserve,8
2333,ireserve訂機,1
2334,ir日日,16
2335,ir買,1
2336,ir部,1
2337,is,474
2338,is250,3
2339,is300h,2
2340,isbn,3
2341,islamic,1
2342,isn,1
2343,iso,8
2344,iso9999pure,2
2345,isp,1
2346,issue,1
2347,it,100
2348,it1689月,1
2349,itone,3
2350,itools,9
2351,itoos,1
2352,its,1
2353,itune,15
2354,itunes,78
2355,itunes經,1
2356,itunes這個,1
2357,it人溝通,72
2358,ivanka,1
2359,iwatch,1
2360,ix,22
2361,ixpand,3
2362,ixsm,1
2363,i世代,2
2364,i字牌,1
2365,i機,1
2366,i燶,1
2367,i牌,1
2368,i窿,11
2369,i線,2
2370,i記,2
2371,i風,3
2372,j3,1
2373,j7,1
2374,ja,4
2375,jack,2
2376,jailbreak,16
2377,jan,1
2378,jane,3
2379,japan,2
2380,jason,1
2381,jay,2
2382,jaycee,1
2383,jazz,1
2384,jb,3
2385,jb解,1
2386,je,2
2387,jeane,1
2388,jei,1
2389,jennifer,1
2390,jepsen,2
2391,jeremiah,1
2392,jessie,1
2393,jet,1
2394,jetso,2
2395,jin,2
2396,jingle,1
2397,jj,3
2398,jj林,1
2399,job,3
2400,jobs,19
2401,jodie,1
2402,joey,2
2403,john,2
2404,join,11
2405,join198plan,1
2406,join個,1
2407,join果時,1
2408,jolin,1
2409,jon,1
2410,jong,1
2411,jonghyun,1
2412,jpg,4
2413,jr,3
2414,judge,1
2415,juice,1
2416,juicy,1
2417,jump龍,1
2418,junk,3
2419,jupiter,1
2420,just,81
2421,justin,3
2422,jw,4
2423,k145,2
2424,k246,3
2425,k3003,1
2426,k35,2
2427,k50,2
2428,k80,3
2429,k81,3
2430,ka,1
2431,kaiboard,4
2432,kamen,2
2433,kart仔,4
2434,kary,2
2435,kate,1
2436,katy,7
2437,kb,9
2438,kbench,1
2439,kd,2
2440,ke,2
2441,keep,26
2442,keep利,1
2443,kelly,2
2444,ken,2
2445,kenny,4
2446,key,9
2447,keyboard,7
2448,keygen,1
2449,kf,6
2450,kg,19
2451,kgi,3
2452,ki,3
2453,kickstarter,1
2454,kid,1
2455,kik,3
2456,kill,5
2457,kin,2
2458,kindle,1
2459,kinki,8
2460,kirin980,3
2461,kiss,4
2462,kit,2
2463,kitty,1
2464,kk,2
2465,kkkr,1
2466,know,3
2467,knowledge,1
2468,ko,4
2469,kof,2
2470,kolor,1
2471,kong,1
2472,korea,2
2473,koum則,1
2474,koum認為,1
2475,ko特,1
2476,kp,1
2477,ks,2
2478,kss,1
2479,kwan,1
2480,kwok,3
2481,ky,4
2482,kz,2
2483,k一,1
2484,k仔,1
2485,k個,1
2486,k卦,3
2487,k平日,2
2488,k幾,1
2489,k機,1
2490,k無,1
2491,k盟,3
2492,k金幣,1
2493,la,84
2494,label,1
2495,labels,1
2496,labor,1
2497,lady,9
2498,laf,2
2499,lafy,28
2500,lafy兄,1
2501,lag,16
2502,lag机,1
2503,lag機,4
2504,lag過,1
2505,lai,2
2506,lai2003112,1
2507,lala,1
2508,lam,1
2509,lambert,1
2510,lan,1
2511,lap,2
2512,laren,1
2513,las,2
2514,laser,1
2515,last,6
2516,last日多啲,1
2517,later,1
2518,lavigne,2
2519,law,4
2520,lawsuit,1
2521,lazy,1
2522,lb,2
2523,lc,2
2524,lcd,108
2525,lcd液,1
2526,ldd_002,1
2527,le,80
2528,leader,1
2529,leaking,1
2530,learning,1
2531,lease,1
2532,least,1
2533,leave,1
2534,lecare,1
2535,lecia,1
2536,led,6
2537,lee,3
2538,leica,4
2539,lemon,2
2540,lenka,2
2541,lenovo,2
2542,lens,1
2543,leona,1
2544,less,2
2545,let,2
2546,lete,1
2547,level,6
2548,level2,322
2549,lewis,1
2550,lexus,2
2551,le機,1
2552,lg,26
2553,lg4,1
2554,lglesias,1
2555,lg啦,1
2556,lg手機,1
2557,library,3
2558,lie,1
2559,life,64
2560,lifestyle,1
2561,lighnlng頭缐,1
2562,light,2
2563,lightening,2
2564,lighting,7
2565,lighting轉,1
2566,lightning,40
2567,lightning線,2
2568,lightomg,2
2569,lightroom,2
2570,lights,1
2571,like,29
2572,likely,1
2573,likes,1
2574,liketo,1
2575,like咪,1
2576,like拉,1
2577,like火精靈,1
2578,lim,1
2579,limit,17
2580,lin,8
2581,line,6
2582,lines,1
2583,link,14
2584,linkin,1
2585,linksys,1
2586,linux,1
2587,lin者,2
2588,liquid,4
2589,list,1
2590,listening,1
2591,lite,1
2592,little,1
2593,live,4
2594,livephoto其實,1
2595,lkwunh,1
2596,ll,1
2597,llm,1
2598,llogitech,1
2599,lm,9
2600,lo,13
2601,load,25
2602,load3,1
2603,loading,1
2604,loading會,2
2605,loads,3
2606,load吾,1
2607,load空,2
2608,load空氣,2
2609,loan,61
2610,lock,3
2611,locking,1
2612,logic,1
2613,login,6
2614,logitech,12
2615,logo,15
2616,logo當touch,1
2617,logo衫,1
2618,lol,11
2619,lonely,5
2620,loner,1
2621,long,3
2622,look,77
2623,looking,1
2624,looks,72
2625,loop,3
2626,lor,12
2627,lords,10
2628,lordsmobilehk,2
2629,loss,2
2630,lost,2
2631,lot,20
2632,lottt,1
2633,lotttttt,1
2634,lotus,1
2635,love,31
2636,loved,1
2637,lover,3
2638,low,5
2639,lp0,1
2640,lqh,2
2641,lt,15
2642,lte,9
2643,lte基帶,2
2644,lu,2
2645,luck,2
2646,luckykk,1
2647,lumentum,1
2648,lun,2
2649,lunch,16
2650,lunch11,2
2651,lunch25分,2
2652,lung,1
2653,lus,1
2654,lus算,1
2655,luxury,1
2656,lv,19
2657,lv8,2
2658,lv手,1
2659,lv水晶,1
2660,lv滿,1
2661,lv真,1
2662,lx470,2
2663,lx570,1
2664,ly,1
2665,lyn,1
2666,lynda,1
2667,lyrics,1
2668,l個,1
2669,l兄,1
2670,l先,1
2671,l吾,1
2672,l喇,1
2673,l多野,1
2674,l慢,1
2675,l扮有錢,1
2676,l掂,1
2677,l樓主,1
2678,l樣,1
2679,l死,10
2680,l死忠先,1
2681,l灰,1
2682,l用,2
2683,l腦,1
2684,l計,1
2685,l買,1
2686,l邊,1
2687,l都,2
2688,l開,1
2689,l霸道,1
2690,l順,1
2691,m10,1
2692,m2,1
2693,m3,2
2694,m4,6
2695,m4a,3
2696,m4r,4
2697,m5,1
2698,m50,3
2699,m70,1
2700,ma,6
2701,mac,37
2702,macbook,72
2703,machines,1
2704,macos,1
2705,macross超,1
2706,macrumors社區,1
2707,macx,2
2708,mac做野,1
2709,mac好耐,1
2710,mac機,5
2711,mac機itunes,1
2712,mac相,1
2713,made,23
2714,maeina,1
2715,mag,1
2716,mage,1
2717,magic,1
2718,mah,12
2719,mah電,1
2720,mail,6
2721,mak,1
2722,make,2
2723,male,1
2724,malik,1
2725,mall,61
2726,malmi,2
2727,man,3
2728,management,1
2729,mandy,2
2730,mankitc18,1
2731,manufacturing,2
2732,many,11
2733,marie,1
2734,mario,1
2735,mark,5
2736,market,7
2737,marketing,2
2738,marketshare,1
2739,markout,1
2740,maroon,1
2741,marry,1
2742,mars,4
2743,mary,30
2744,mas,2
2745,mashdigi,1
2746,master,1
2747,match,2
2748,mate,63
2749,mate10,9
2750,mate10pro,1
2751,mate20,20
2752,mate20pro,5
2753,mate20x,2
2754,mate8,1
2755,mate9,11
2756,matter,1
2757,max,703
2758,max256,6
2759,max256gb,1
2760,max3,1
2761,max512,1
2762,max512gb,1
2763,max513,1
2764,max64,1
2765,max64gb今日,1
2766,max64金,1
2767,maxiphone,2
2768,max一樣,1
2769,max利,1
2770,max咩,1
2771,max啦,1
2772,max太貴,1
2773,max始終come,1
2774,max度,1
2775,max怕,1
2776,max既ram,1
2777,max時,1
2778,max無話,1
2779,max熱點,1
2780,max粒u一樣,1
2781,max行雙,1
2782,max超貴,1
2783,max部,1
2784,max配,1
2785,max金,2
2786,max預購,1
2787,may,1
2788,maya,1
2789,maybe,3
2790,mayo,1
2791,mb,18
2792,mbp,3
2793,mbps,3
2794,mc,1
2795,mcc,1
2796,mc仁,1
2797,mdr,1
2798,me,42
2799,me2,2
2800,media,4
2801,mediatoolbox,1
2802,mediatrans,1
2803,mediatrans來,1
2804,meenie,1
2805,meet,1
2806,mega,1
2807,mega6,1
2808,melody,1
2809,member,1
2810,memoji,1
2811,memory,3
2812,memos,1
2813,men,1
2814,mentioned,1
2815,menu,2
2816,mercy,1
2817,message,3
2818,messagers,1
2819,metacafe,1
2820,mfi,11
2821,mfi線,1
2822,mgm,2
2823,micky,2
2824,mickyxxxxxe,1
2825,micro,5
2826,microphone,1
2827,microsoft,3
2828,mid,1
2829,midi,1
2830,migration,1
2831,mikiedgar,1
2832,miles,2
2833,million,18
2834,min,3
2835,mine,3
2836,mini,36
2837,mini4,1
2838,minions,1
2839,minutes,1
2840,miracast,2
2841,miss,5
2842,mistletoe,1
2843,mit,1
2844,miu,1
2845,mix2,3
2846,mix2s,1
2847,mix3,1
2848,mk,6
2849,mkt,1
2850,mk仔,2
2851,mlc,21
2852,mm,35
2853,mmf,2
2854,mmm,1
2855,mm長,1
2856,mo,3
2857,mobile,18
2858,mobiledit,15
2859,mobiledit備份,1
2860,mobileterminal,1
2861,mod,1
2862,mode,39
2863,model,140
2864,mode其實,2
2865,modren,1
2866,mohan,1
2867,mola,2
2868,mom,2
2869,momax,2
2870,moment,1
2871,moments,2
2872,moment既碟,1
2873,mon,747
2874,mon6,1
2875,money,4
2876,moneydj,1
2877,monitor,1
2878,monkey,2
2879,monochrome,1
2880,monrose,1
2881,monster,2
2882,month,2
2883,months,2
2884,mon包,1
2885,mon嘅機,1
2886,mon差,1
2887,mon平,1
2888,mon幾,1
2889,mon手機,1
2890,mon換,1
2891,mon方,1
2892,mon時,2
2893,mon會,1
2894,mon津,1
2895,mon萬,1
2896,mon解,2
2897,mon請,1
2898,mon貼,3
2899,moonrepersents,1
2900,moov,4
2901,more,5
2902,morning,19
2903,mostly,1
2904,mostown,2
2905,moto,2
2906,mouse,1
2907,mov,1
2908,move,2
2909,mp3,10
2910,mp4,6
2911,mpeg,2
2912,mpg,2
2913,mps,3
2914,mr,4
2915,ms,2
2916,msci,1
2917,msg,3
2918,msg出機,1
2919,msx,1
2920,mtk,6
2921,mtr,3
2922,much,54
2923,muchhhhh,1
2924,multi,73
2925,must,2
2926,mw這,1
2927,mxm,2
2928,my,14
2929,mycard,1
2930,mycardhk,1
2931,mycared,1
2932,mysecret,1
2933,myself,1
2934,mz,1
2935,m位,1
2936,m咪,1
2937,m字,59
2938,m字la,1
2939,m字頭,1
2940,m字額,31
2941,m實,1
2942,m屎,1
2943,m記,4
2944,m頭,1
2945,m額,6
2946,m額咁,1
2947,n7,16
2948,n9,17
2949,na,1
2950,nand,7
2951,nas,8
2952,nasa,1
2953,nasiol,1
2954,nax,1
2955,nba,5
2956,nbc,1
2957,nblock,1
2958,nds,3
2959,need,6
2960,neil,1
2961,nerf,2
2962,net,4
2963,netflix,6
2964,network,3
2965,neural,17
2966,never,1
2967,new,82
2968,news,16
2969,nex,14
2970,next,1
2971,nexus,1
2972,nfc,21
2973,nfc八達通,1
2974,nfc進,1
2975,nice,12
2976,nicholas,2
2977,night,6
2978,nike,2
2979,nikkei,2
2980,nikon,1
2981,nits,2
2982,nm,40
2983,no,45
2984,no1,1
2985,noise,1
2986,nokia,16
2987,nokia3310,2
2988,nokia8100,1
2989,nokia十九几,1
2990,nokia機,1
2991,non,1
2992,nordm,3
2993,not,25
2994,notch,4
2995,notcho,4
2996,note,76
2997,note1,2
2998,note10,2
2999,note2,2
3000,note8,10
3001,note8都ok,1
3002,note9,71
3003,notebook,3
3004,notes,3
3005,notex,1
3006,nothin,1
3007,nothing,4
3008,notification,2
3009,nova,5
3010,nova3i,2
3011,november,3
3012,now,7
3013,noway,1
3014,no咩,1
3015,npu,1
3016,nsa,1
3017,null,2
3018,number,4
3019,nv200,2
3020,nx,2
3021,n居,1
3022,n年,3
3023,oaoa,2
3024,object,1
3025,ocean,1
3026,octopus,1
3027,oculus,1
3028,oe,1
3029,of,17
3030,off,8
3031,offduration,1
3032,offer,6
3033,office,6
3034,offices,3
3035,office定,2
3036,office工,2
3037,office架,2
3038,official,2
3039,offline,10
3040,ogg,2
3041,oh,84
3042,ok,189
3043,okay,1
3044,ok啦,2
3045,ok嫁,1
3046,ol,2
3047,old,79
3048,oled,143
3049,oled機,1
3050,olivia,1
3051,omega,1
3052,omg,2
3053,on,42
3054,on7,1
3055,on79,1
3056,on9,47
3057,on99,3
3058,onduration,2
3059,one,15
3060,oneplus,4
3061,onii,5
3062,online,11
3063,only,14
3064,onodera,2
3065,onx,1
3066,on居,1
3067,oooo,1
3068,op,1
3069,open,5
3070,openssh,2
3071,opera,1
3072,opinions,1
3073,oppaoppa,1
3074,oppo,11
3075,oppo同,1
3076,optimus,2
3077,option,1
3078,option剩,1
3079,opus,1
3080,op果個,1
3081,or,20
3082,orange,1
3083,orb,2
3084,order,4
3085,ordered,2
3086,oreo,1
3087,oreomini,11
3088,org,1
3089,original,6
3090,originals,2
3091,os,25
3092,osim,1
3093,ot,3
3094,otc,2
3095,otg,1
3096,other,2
3097,ottobox,3
3098,out,13
3099,outlook,2
3100,output,1
3101,outside,3
3102,out晒,1
3103,over,6
3104,overall,1
3105,overfeat,1
3106,own,1
3107,oy,1
3108,oyster,1
3109,o唇柏,1
3110,p0werman3099,1
3111,p16,1
3112,p20,47
3113,p20pro,3
3114,p30,2
3115,p6,2
3116,p9,2
3117,pa,1
3118,pack,1
3119,packing,1
3120,pad,76
3121,page,5
3122,paid,3
3123,pan,1
3124,panasonic,2
3125,paramount,1
3126,park,4
3127,part,77
3128,partners,2
3129,parts,2
3130,party,6
3131,pass,12
3132,passcode,1
3133,passed,1
3134,password,2
3135,past,1
3136,paste,4
3137,patch,2
3138,patek,1
3139,pat屎,1
3140,pavement,1
3141,pay,27
3142,payme,1
3143,payphone,1
3144,pay一樣,1
3145,pay字,1
3146,pay算數,1
3147,pb,1
3148,pc,36
3149,pcdefaultpollinterval,1
3150,pc機,1
3151,pd,33
3152,pdate,1
3153,pdf,2
3154,peas,1
3155,pegatron,1
3156,people,1
3157,per,4
3158,perfect,2
3159,perry,7
3160,persistentconnection,1
3161,peterchan070706,1
3162,pe堂,2
3163,ph,2
3164,phillip,1
3165,phillippe,1
3166,phone,155
3167,phone8plus,1
3168,phonearena,1
3169,phonebuff條片,1
3170,phone既咩,1
3171,photo,23
3172,photos,4
3173,photoshop,14
3174,php,1
3175,pichai,4
3176,pichai認,1
3177,pick,1
3178,picture,1
3179,pictures,1
3180,piece,1
3181,pin,2
3182,pink,3
3183,pitbull,1
3184,pixel,19
3185,pixel2,1
3186,pizza,2
3187,pizza味,1
3188,pk,9
3189,pl,1
3190,plan,241
3191,plan2,1
3192,plan6,1
3193,plane分,1
3194,plan仲,1
3195,plan仲平,1
3196,plan出機,2
3197,plan會,1
3198,plan果d,1
3199,plan計,2
3200,plan配,1
3201,plastic,3
3202,platinum,1
3203,play,17
3204,player,5
3205,play港,2
3206,please,8
3207,plist,6
3208,pls,6
3209,plsssss,1
3210,plus,1025
3211,plus512,1
3212,plus64,2
3213,plusiphone,36
3214,plus一樣,1
3215,plus不如,1
3216,plus其實,1
3217,plus利,1
3218,plus反而,1
3219,plus啦,1
3220,plus多個,1
3221,plus影,2
3222,plus會,1
3223,plus果陣,1
3224,plus正d,1
3225,plus比較,1
3226,plus舒服,72
3227,plus返大,1
3228,plx,3
3229,plz,1
3230,plzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzz,1
3231,pm,112
3232,pmb9955,1
3233,png,3
3234,po,11
3235,pocaphone,1
3236,pocophone,1
3237,point,7
3238,pokemon,4
3239,policy,1
3240,poor,4
3241,pop,6
3242,pop3,1
3243,popularity,1
3244,porsche,4
3245,port,1
3246,portable,1
3247,porter,1
3248,portrait,4
3249,post,72
3250,post八九,1
3251,post啦,1
3252,post埋相,1
3253,post會,1
3254,potato,1
3255,potrait,2
3256,power,19
3257,powerdvd,14
3258,powered,1
3259,powerfulhenry,2
3260,powerman3o99,1
3261,powter,1
3262,po黎,1
3263,pp,1
3264,ppi,6
3265,ppi比,1
3266,ppo,1
3267,ppp,1
3268,pps,1
3269,precious,1
3270,precipice,1
3271,preferences,2
3272,premium,2
3273,pretty,1
3274,price,7
3275,primary,1
3276,prime,4
3277,prince1025,1
3278,print,2
3279,printer,1
3280,print相,1
3281,priority,1
3282,prius,4
3283,privacy,1
3284,privilege,1
3285,pro,239
3286,pro2,1
3287,pro20,1
3288,problem,4
3289,procam,4
3290,procam5,2
3291,processing,1
3292,prodigy,1
3293,product,16
3294,production,1
3295,proffessional,2
3296,profile,1
3297,profile內,1
3298,profit,1
3299,program,1
3300,project,1
3301,prority,1
3302,protocol,1
3303,pro令,1
3304,pro同apple,1
3305,pro手機,1
3306,pro比,16
3307,ps,12
3308,ps4,6
3309,psiphonapp,1
3310,psp,4
3311,psy,1
3312,pt,4
3313,ptgf,5
3314,pubg,6
3315,public,2
3316,puerto,1
3317,pula,1
3318,pull,1
3319,puma,1
3320,pumped,1
3321,punches,1
3322,pus,1
3323,push,1
3324,put,1
3325,putty,1
3326,pvp,3
3327,pxxxxu,1
3328,p仲,16
3329,p同,1
3330,p換,1
3331,p比,1
3332,p然,1
3333,p街,1
3334,p轉,1
3335,q1,1
3336,q3,1
3337,q3q,1
3338,q5,22
3339,qa,1
3340,qc,39
3341,qc3,5
3342,qe,1
3343,qi,7
3344,qq,2
3345,qr,5
3346,quad,1
3347,qualcomm,1
3348,quality,5
3349,quite,1
3350,quota,1
3351,quote,3
3352,quoted,1
3353,q事咩,1
3354,q人,1
3355,q咁,1
3356,q左佢,1
3357,q悶,1
3358,q買,1
3359,q都,1
3360,q重,1
3361,q野,1
3362,q麻,1
3363,raccoon,3
3364,race,1
3365,rae,2
3366,rainbow,2
3367,ram,24
3368,ram一樣嗎,1
3369,ram其实,1
3370,ram數,1
3371,ram禾,3
3372,ram都,2
3373,range,21
3374,ranked,1
3375,rap,1
3376,rar,6
3377,rate,2
3378,ratio,1
3379,raw,2
3380,ray,5
3381,raymond,1
