,msg,count
1545,乜平,1
1546,乜影,2
1547,乜必要,1
1548,乜快,1
1549,乜怕,2
1550,乜惊,1
1551,乜意,1
1552,乜意思,1
1553,乜意欲,1
1554,乜感,1
1555,乜成,2
1556,乜手,5
1557,乜打去,1
1558,乜扯上,1
1559,乜技,1
1560,乜投,1
1561,乜抵,1
1562,乜抽,1
1563,乜推介,2
1564,乜提,2
1565,乜插,1
1566,乜搞,1
1567,乜新,20
1568,乜新功能,1
1569,乜新意,7
1570,乜新野,1
1571,乜方法,1
1572,乜於,60
1573,乜時代,1
1574,乜會,4
1575,乜有可能,1
1576,乜期待,1
1577,乜未,3
1578,乜果,1
1579,乜染,2
1580,乜比例,1
1581,乜水,1
1582,乜水手,1
1583,乜決定,1
1584,乜減,1
1585,乜港,1
1586,乜炒,6
1587,乜煲,1
1588,乜牌子,4
1589,乜特,1
1590,乜特別,10
1591,乜特色,16
1592,乜玩法,1
1593,乜留意,1
1594,乜癮,2
1595,乜發,2
1596,乜真,3
1597,乜睇,6
1598,乜知,4
1599,乜研究,1
1600,乜碌,1
1601,乜碌野,1
1602,乜禁,1
1603,乜穩陣,1
1604,乜突然,1
1605,乜突破,1
1606,乜系,1
1607,乜級,1
1608,乜緊,2
1609,乜總統,1
1610,乜缺,6
1611,乜興,1
1612,乜色,5
1613,乜花都,1
1614,乜華,1
1615,乜蘋,1
1616,乜處,2
1617,乜蠢事,2
1618,乜蠱,1
1619,乜要求,1
1620,乜見,2
1621,乜訂,1
1622,乜話,2
1623,乜認,1
1624,乜認證,1
1625,乜誘,1
1626,乜諗,2
1627,乜謂,7
1628,乜講,9
1629,乜識,1
1630,乜變,1
1631,乜貫,1
1632,乜貴,1
1633,乜買,4
1634,乜買賣,1
1635,乜贏,1
1636,乜超,1
1637,乜跌,2
1638,乜身份,1
1639,乜輪,1
1640,乜辦,2
1641,乜返工,2
1642,乜送,2
1643,乜造,1
1644,乜進,1
1645,乜遲,1
1646,乜邊,3
1647,乜配件,1
1648,乜酬,1
1649,乜重,1
1650,乜野人,1
1651,乜野牛,1
1652,乜野食,3
1653,乜錯,1
1654,乜鍾,1
1655,乜長,1
1656,乜關,1
1657,乜限制,1
1658,乜雙,1
1659,乜零售,2
1660,乜電腦電,1
1661,乜電話,3
1662,乜露底,1
1663,乜面,1
1664,乜頭,1
1665,乜顏,2
1666,乜飛,1
1667,乜食,2
1668,乜餸,2
1669,乜驚,4
1670,乜鬼,3
1671,乜鬼野,1
1672,九成入座,1
1673,乞憎,1
1674,乞求香港,1
1675,乞衣,3
1676,书记兄,1
1677,乩童,1
1678,买乜,1
1679,买买,1
1680,买便宜,1
1681,买华为,1
1682,买国行,1
1683,买左,2
1684,买左吾,1
1685,买拉,1
1686,买早,1
1687,买机,1
1688,买楼冇,1
1689,买电话,1
1690,买蓝牙,1
1691,买边部,1
1692,买隻,1
1693,买黑,1
1694,乳咪,1
1695,乸好笑,1
1696,乸搬去,1
1697,乾冰掂,1
1698,乾坤扭,2
1699,乾手,1
1700,乾果,2
1701,了解下情,1
1702,了解中國,1
1703,了解先,1
1704,了解再,2
1705,了解大自然,2
1706,了解情,1
1707,了解耐,1
1708,了解返,2
1709,了解開,1
1710,了解雙,1
1711,予不良,1
1712,予繳,1
1713,予訂,1
1714,事不明,1
1715,事中國,1
1716,事事依靠,2
1717,事事關心,2
1718,事令,2
1719,事件出,1
1720,事件知,5
1721,事佢,2
1722,事來,1
1723,事係,10
1724,事保障,1
1725,事俱,1
1726,事倒退,1
1727,事值,1
1728,事做,1
1729,事停,2
1730,事先淘,1
1731,事公事,1
1732,事冇,8
1733,事分析,2
1734,事勝,3
1735,事原原本本,5
1736,事可疑,1
1737,事喎,5
1738,事嘅,1
1739,事好心,1
1740,事少用,1
1741,事已經,1
1742,事後,3
1743,事必催,5
1744,事怕,1
1745,事情做好,1
1746,事情問,1
1747,事情搞掂,1
1748,事情發,1
1749,事情講,1
1750,事情轉,1
1751,事成,3
1752,事扮,1
1753,事抵抗,2
1754,事拖,1
1755,事拳,4
1756,事收到,2
1757,事放假,2
1758,事旦,1
1759,事普,1
1760,事會,5
1761,事月,1
1762,事業,3
1763,事正,1
1764,事正常,1
1765,事武器,1
1766,事為,1
1767,事物更,1
1768,事相求,2
1769,事看透,2
1770,事真,2
1771,事確,2
1772,事科技,5
1773,事端人才,1
1774,事耐,1
1775,事肯定,5
1776,事華,2
1777,事補,1
1778,事許,1
1779,事話,1
1780,事詳,1
1781,事論,1
1782,事貼,1
1783,事蹟,3
1784,事轉,1
1785,事返,3
1786,事這,1
1787,事都吾,1
1788,事長,1
1789,事項,1
1790,事黑面,3
1791,二叔一向,3
1792,二叔中意,3
1793,二叔以下,2
1794,二叔仲,3
1795,二叔低端,1
1796,二叔你好,2
1797,二叔係,6
1798,二叔做,1
1799,二叔入,2
1800,二叔冇,4
1801,二叔午,2
1802,二叔叔,2
1803,二叔口,3
1804,二叔唐人街,2
1805,二叔型,3
1806,二叔左,2
1807,二叔巧,2
1808,二叔幫,2
1809,二叔年年,2
1810,二叔忙,3
1811,二叔想,2
1812,二叔找,3
1813,二叔推介,2
1814,二叔揸,1
1815,二叔改,2
1816,二叔敎,2
1817,二叔早,1
1818,二叔時,2
1819,二叔晚安,2
1820,二叔月,3
1821,二叔果,2
1822,二叔清楚,2
1823,二叔炒,1
1824,二叔真,4
1825,二叔瞓,5
1826,二叔答,2
1827,二叔系,2
1828,二叔英文,2
1829,二叔表表,3
1830,二叔補,2
1831,二叔見,2
1832,二叔訂,2
1833,二叔請,2
1834,二叔謙虛,2
1835,二叔識,3
1836,二叔識貨,3
1837,二叔貼,2
1838,二叔邊,4
1839,二叔醉,1
1840,二叔食,2
1841,二合一果,1
1842,二奶貼,1
1843,二程連,1
1844,云久旱,2
1845,互勝,1
1846,互吹,1
1847,互已經,1
1848,互抄,1
1849,互數,1
1850,互獲得,1
1851,互相信任,1
1852,互相同步,1
1853,互相欣,2
1854,互相流,1
1855,互相縛,1
1856,互相飛,1
1857,互聯網,4
1858,互轉,1
1859,互鬥,2
1860,五代已經,1
1861,五大電訊,1
1862,五星推,4
1863,五星酒店,2
1864,井下去,5
1865,井伯然愛情,1
1866,井友,1
1867,井外,1
1868,井底之蛙特別,1
1869,井底隻,1
1870,井望世界,1
1871,井蛙,2
1872,亡請踴躍,1
1873,交一日游,2
1874,交來,1
1875,交保護費,1
1876,交內,1
1877,交公關,1
1878,交切,2
1879,交叉後,1
1880,交埋,1
1881,交局,2
1882,交左,2
1883,交戰,2
1884,交收,8
1885,交數,1
1886,交易會,1
1887,交易費,1
1888,交月,1
1889,交業,1
1890,交淡,2
1891,交窮,2
1892,交行為,2
1893,交負責,3
1894,交貨,2
1895,交費,5
1896,交車,2
1897,交通意外,1
1898,交通綱絡,2
1899,交通解,1
1900,交錢,1
1901,交需要,2
1902,交響,1
1903,亦可小米,1
1904,亦同態度,2
1905,产品中国,1
1906,产品竞争力,1
1907,产品铺头,1
1908,产生卡,1
1909,享出,2
1910,享分期,1
1911,享受乜,1
1912,享受人生,5
1913,享受嘅,1
1914,享受愛情,1
1915,享受重,1
1916,享受頂級,1
1917,享有更多,1
1918,享適,1
1919,京群海外,2
1920,京都耐,2
1921,亮係,1
1922,亮度埋,1
1923,亮黑色,1
1924,人世杯,1
1925,人世果,1
1926,人中間,1
1927,人人係,2
1928,人人值,1
1929,人人定,1
1930,人人愛,1
1931,人人接收,2
1932,人人易出,1
1933,人人杯葛,1
1934,人人覺得,1
1935,人人買,1
1936,人像光,8
1937,人像光影,2
1938,人像景深,1
1939,人像模式,6
1940,人像質,2
1941,人力值,1
1942,人口冇,1
1943,人口市,2
1944,人口最多,1
1945,人口肯定,5
1946,人口萬,1
1947,人均問,1
1948,人士仲,1
1949,人士兄,1
1950,人士先,1
1951,人士內,1
1952,人士坐,1
1953,人士增加,2
1954,人士外,1
1955,人士指,1
1956,人士會,1
1957,人士注意,1
1958,人士突然,1
1959,人士紛紛,1
1960,人士絕,1
1961,人士表示,1
1962,人士認,1
1963,人士講,1
1964,人士送,1
1965,人大家庭,2
1966,人大約,1
1967,人大聲,1
1968,人大識,1
1969,人大部分,1
1970,人大陸,1
1971,人妖變,2
1972,人工智能晶片,1
1973,人影情,72
1974,人影響,2
1975,人影響買電話,1
1976,人心心,1
1977,人心甘情,2
1978,人性化為,1
1979,人性化相,1
1980,人意見,3
1981,人手三星,1
1982,人手支艾,5
1983,人手載,1
1984,人手選,1
1985,人手頂,2
1986,人才癲,1
1987,人格問,1
1988,人格真的,1
1989,人格裡,1
1990,人格高低,1
1991,人民不能,1
1992,人民報,2
1993,人民必,1
1994,人民接受,1
1995,人民會,1
1996,人民業,1
1997,人民發罷買,1
1998,人民約,2
1999,人民著,1
2000,人民跳,1
2001,人民重新,1
2002,人氣戰,3
2003,人氣電影,1
2004,人流尚,1
2005,人生中,2
2006,人生丶,1
2007,人生係,3
2008,人生常,1
2009,人生年,1
2010,人生悲,1
2011,人生時,2
2012,人生苦,1
2013,人生課,1
2014,人生輸,1
2015,人生辛苦,1
2016,人生開心,1
2017,人类出世,1
2018,人类学习,1
2019,人群定,1
2020,人行話,4
2021,人身攻,1
2022,人造人身,1
2023,什么事没有,1
2024,什袋,1
2025,什軟,1
2026,什麼,74
2027,什麽原因,1
2028,仁義,2
2029,仁見,6
2030,仁買,1
2031,仆住地,5
2032,仆佢,1
2033,仆係,1
2034,仆倒去,1
2035,仆晒,1
2036,仆老尾,1
2037,仆街,26
2038,仆頭,1
2039,仇中,1
2040,仇者聯,1
2041,今早忙,2
2042,今早還,1
2043,介乎之間,1
2044,介入調,1
2045,介口,2
2046,介定,2
2047,介意冇,1
2048,介意地点,1
2049,介意大部,1
2050,介意字,1
2051,介意睇,1
2052,介意空,1
2053,介意舊,2
2054,介意邊,1
2055,介意電話,1
2056,介意面前,1
2057,介紹,42
2058,介面設計適,1
2059,仍然保留,1
2060,仍然健,1
2061,仍然問,1
2062,仍然大雨,2
2063,仍然存在,1
2064,仍然尺寸,1
2065,仍然強,1
2066,仍然找,1
2067,仍然收到,1
2068,仍然更新,1
2069,仍然會,1
2070,仍然相信,2
2071,仍然維,1
2072,仍然習,1
2073,仍然考,1
2074,仍然認,1
2075,仍然選,1
2076,仍然開心,1
2077,仍然额,1
2078,从未買,1
2079,仔上台,5
2080,仔上市,1
2081,仔中意,3
2082,仔乖,1
2083,仔事,1
2084,仔令,4
2085,仔仲,3
2086,仔仲中蕉,1
2087,仔仲意,16
2088,仔仲用,1
2089,仔住,2
2090,仔係,9
2091,仔做,6
2092,仔儍,1
2093,仔先,9
2094,仔內,2
2095,仔全屏,1
2096,仔冇,2
2097,仔再加,2
2098,仔出,11
2099,仔劇,1
2100,仔劏,1
2101,仔力,2
2102,仔包装,1
2103,仔可能,3
2104,仔台官,1
2105,仔咪,1
2106,仔咪鬼,1
2107,仔品,1
2108,仔哂,1
2109,仔商,1
2110,仔問,1
2111,仔啜,1
2112,仔喇,1
2113,仔喎,2
2114,仔嘅,1
2115,仔埋,1
2116,仔太多,1
2117,仔太空,2
2118,仔好似,2
2119,仔嫁,1
2120,仔子,1
2121,仔家庭,2
2122,仔對決,1
2123,仔少少,1
2124,仔度訂,1
2125,仔徵,1
2126,仔心理,1
2127,仔成功,1
2128,仔找,1
2129,仔抄,1
2130,仔拖,1
2131,仔指,1
2132,仔接货,1
2133,仔搞,2
2134,仔收得,1
2135,仔放,1
2136,仔數,1
2137,仔時,2
2138,仔會,6
2139,仔月,7
2140,仔有得,1
2141,仔未,2
2142,仔未知,1
2143,仔死,1
2144,仔炒,1
2145,仔獅,1
2146,仔率,1
2147,仔玩,1
2148,仔甘,1
2149,仔生,1
2150,仔登,5
2151,仔白色,1
2152,仔直接,1
2153,仔真,18
2154,仔睇,17
2155,仔知,2
2156,仔算,1
2157,仔細,4
2158,仔網,1
2159,仔緊,1
2160,仔線,1
2161,仔缐,2
2162,仔老婆,2
2163,仔聽,1
2164,仔肚腩,2
2165,仔致命,1
2166,仔興,1
2167,仔舊,4
2168,仔舖,1
2169,仔花,1
2170,仔菓,1
2171,仔蛋,1
2172,仔血本,1
2173,仔見銀,1
2174,仔覺得,60
2175,仔訂,5
2176,仔話,2
2177,仔諗,1
2178,仔謊,1
2179,仔講,1
2180,仔讀,1
2181,仔貨,1
2182,仔貴,1
2183,仔買,66
2184,仔賣,2
2185,仔跌,1
2186,仔送,3
2187,仔造,1
2188,仔連,1
2189,仔遲,1
2190,仔重,1
2191,仔銀,1
2192,仔錢罌,1
2193,仔鍾,2
2194,仔陪,3
2195,仔隻,1
2196,仔需要,1
2197,仔靚,1
2198,仔類,1
2199,仔飲,1
2200,仔香港,1
2201,仔高,1
2202,仔黎真,1
2203,仕係,1
2204,仕先,1
2205,仕喜,3
2206,仕必,16
2207,仕拎,1
2208,仕關,1
2209,他指目,1
2210,付億,1
2211,付全,1
2212,付出係,2
2213,付出真感情,1
2214,付喎,1
2215,付態度,1
2216,付成正比,1
2217,付款必,1
2218,付款方式,61
2219,付款盡,1
2220,付款蚊,1
2221,付蘋,1
2222,付費,4
2223,付費軟,73
2224,付足利,2
2225,付較轉,1
2226,付送,1
2227,付運,1
2228,付限,1
2229,仙女聽,1
2230,仙洋奴,1
2231,仙細鋪,1
2232,仙達,4
2233,仙邊,1
2234,代代升級,1
2235,代价系,1
2236,代因技,1
2237,代大嘅,1
2238,代工組裝,1
2239,代工組裝訂,1
2240,代工訂,1
2241,代工賺,1
2242,代工零部件,1
2243,代收收,1
2244,代新買頭,1
2245,代替說,1
2246,代洋正常,2
2247,代理人趙,2
2248,代理產,1
2249,代理知,2
2250,代理議購,1
2251,代表乜,2
2252,代表佢,2
2253,代表係,2
2254,代表們,1
2255,代表做,1
2256,代表全球,1
2257,代表威,1
2258,代表工,1
2259,代表民族,1
2260,代表產,1
2261,代表真,2
2262,代表答,1
2263,代表耀,1
2264,代表聲,1
2265,代表裝,1
2266,代表訂,1
2267,代表話,1
2268,代表貴,2
2269,代表返,1
2270,代表錢,1
2271,代表高薪,1
2272,代言嘅,1
2273,代都令人,1
2274,令中共,1
2275,令中國,3
2276,令乖乖,2
2277,令人健康,2
2278,令人唏,1
2279,令人心情,2
2280,令人振,2
2281,令人新,1
2282,令人期待,1
2283,令人笑,1
2284,令人見,1
2285,令人討,1
2286,令人誤,1
2287,令人費,1
2288,令人開心,3
2289,令人驚,1
2290,令令,2
2291,令作,1
2292,令佢,1
2293,令冇,1
2294,令加,1
2295,令卻,1
2296,令原本,1
2297,令原買,1
2298,令去印度,1
2299,令吸引力,1
2300,令大腦,1
2301,令失,1
2302,令失望,2
2303,令女仔,6
2304,令妹識,2
2305,令市,1
2306,令張卡,1
2307,令想起,1
2308,令意,1
2309,令感,1
2310,令成本,1
2311,令手,3
2312,令更好,1
2313,令果粉,1
2314,令沾上,1
2315,令清醒,1
2316,令炒,1
2317,令甘,1
2318,令用嘅,1
2319,令疑,1
2320,令真,1
2321,令睇,1
2322,令種,1
2323,令繼續,1
2324,令老鼠,1
2325,令聖,1
2326,令聲,1
2327,令舊,2
2328,令虛,1
2329,令蚊,1
2330,令諗,2
2331,令變,2
2332,令轉,1
2333,令這,1
2334,令運,1
2335,令開心,2
2336,令非常,1
2337,令面,1
2338,令驚,1
2339,以下先,1
2340,以下問,1
2341,以下教,1
2342,以下方法,1
2343,以下會,2
2344,以下歌,1
2345,以下網,12
2346,以下變,1
2347,以下較,1
2348,以下這,1
2349,以來公司,1
2350,以來最好,1
2351,以内会,1
2352,以前一直,1
2353,以前主,1
2354,以前乜,1
2355,以前仲,1
2356,以前佢,5
2357,以前供,1
2358,以前係,2
2359,以前冇,74
2360,以前前,2
2361,以前化,1
2362,以前口,1
2363,以前嘅,1
2364,以前婆,2
2365,以前字,1
2366,以前差,1
2367,以前已有,1
2368,以前已經,2
2369,以前後,1
2370,以前想,2
2371,以前慢,1
2372,以前成日,1
2373,以前收,1
2374,以前新,1
2375,以前更,1
2376,以前會,1
2377,以前有用,1
2378,以前欧洲,1
2379,以前水,1
2380,以前港女,1
2381,以前甘排大,1
2382,以前甘硬,1
2383,以前真的,1
2384,以前碼,16
2385,以前級,2
2386,以前絲,1
2387,以前老豆,1
2388,以前能力,1
2389,以前舊,1
2390,以前試,1
2391,以前話,2
2392,以前識,6
2393,以前讀,1
2394,以前買,2
2395,以前賣,1
2396,以前遠,1
2397,以前鍵,1
2398,以前鍾,60
2399,以前陸,2
2400,以前隻,2
2401,以前靚,2
2402,以前香港,1
2403,以后机种,1
2404,以外男女,1
2405,以貌取人咪,1
2406,仰天長,1
2407,仲三星,1
2408,仲不合,1
2409,仲之新,1
2410,仲乜,19
2411,仲交,1
2412,仲仆,7
2413,仲以炒,1
2414,仲以為,16
2415,仲任射,1
2416,仲企繼續,1
2417,仲低,3
2418,仲住,2
2419,仲佢,3
2420,仲係,62
2421,仲信用卡,2
2422,仲俾,3
2423,仲值,1
2424,仲值蚊,1
2425,仲值錢,1
2426,仲做,5
2427,仲停留,1
2428,仲健,1
2429,仲健康,16
2430,仲傳乜,1
2431,仲充,2
2432,仲充電,1
2433,仲全球通,1
2434,仲全面,1
2435,仲共同,2
2436,仲冇,2
2437,仲冶兵,1
2438,仲出,1
2439,仲出埋,1
2440,仲出新,1
2441,仲分分鐘,1
2442,仲功能,2
2443,仲加埋,1
2444,仲化算,2
2445,仲厚,1
2446,仲只得,1
2447,仲可免,1
2448,仲同講,1
2449,仲吾快,3
2450,仲哋,1
2451,仲問,1
2452,仲喊,2
2453,仲喺,3
2454,仲回,2
2455,仲回收,1
2456,仲地方,1
2457,仲垃圾,1
2458,仲埋,5
2459,仲報,1
2460,仲多佢,1
2461,仲多客,1
2462,仲大大,1
2463,仲大排,1
2464,仲好享受,1
2465,仲好仲,1
2466,仲好似,2
2467,仲好古,2
2468,仲好啦,64
2469,仲好好,1
2470,仲好意思,1
2471,仲好抵,1
2472,仲好添,1
2473,仲好焗,2
2474,仲好裝,1
2475,仲好記,1
2476,仲好順,3
2477,仲好顺畅,1
2478,仲娶,1
2479,仲嬲,1
2480,仲存緊,1
2481,仲安全,1
2482,仲完港珠,2
2483,仲完部手,1
2484,仲將,1
2485,仲少茶水,1
2486,仲左,1
2487,仲左右,1
2488,仲差,3
2489,仲已經,1
2490,仲幫,1
2491,仲平,11
2492,仲年先,1
2493,仲幻想,1
2494,仲底玩,1
2495,仲張,1
2496,仲影,2
2497,仲得人,3
2498,仲得便,1
2499,仲心,1
2500,仲忍受,1
2501,仲快,7
2502,仲想,3
2503,仲想佢,2
2504,仲想免,1
2505,仲想炒,1
2506,仲意俾,16
2507,仲愛,2
2508,仲慢,2
2509,仲慢慢,1
2510,仲成日,1
2511,仲手,1
2512,仲打大部份,1
2513,仲打手,1
2514,仲扮,2
2515,仲抄,3
2516,仲折扣,1
2517,仲抵,7
2518,仲拆,1
2519,仲拍,1
2520,仲挨,1
2521,仲接,1
2522,仲接近,16
2523,仲推,1
2524,仲插,1
2525,仲搞,1
2526,仲撕,1
2527,仲支歌仔,1
2528,仲收,2
2529,仲改,1
2530,仲放,1
2531,仲故意,1
2532,仲效能,1
2533,仲整,1
2534,仲文中港澳,1
2535,仲新,1
2536,仲新意,1
2537,仲方便,1
2538,仲早香港,1
2539,仲明,1
2540,仲更新,1
2541,仲會,7
2542,仲月,3
2543,仲有一張,1
2544,仲有一星期,1
2545,仲有一月,1
2546,仲有一萬,1
2547,仲有一麻,1
2548,仲有三月,1
2549,仲有乜,7
2550,仲有五月,1
2551,仲有仲,2
2552,仲有件野,1
2553,仲有伯牙,1
2554,仲有佢,2
2555,仲有係,3
2556,仲有信用卡,1
2557,仲有儍,1
2558,仲有內,2
2559,仲有公民,1
2560,仲有冇,6
2561,仲有利,1
2562,仲有功能,2
2563,仲有单镜头,1
2564,仲有印花,1
2565,仲有原因,1
2566,仲有大傻,1
2567,仲有大坑,1
2568,仲有大較,1
2569,仲有大錢,1
2570,仲有女仔,1
2571,仲有好耐,1
2572,仲有少,1
2573,仲有屎,1
2574,仲有差,1
2575,仲有得,2
2576,仲有想,73
2577,仲有感,1
2578,仲有成,2
2579,仲有排,60
2580,仲有支援,1
2581,仲有新聞講,1
2582,仲有星期,1
2583,仲有時,1
2584,仲有會,1
2585,仲有月,4
2586,仲有朋友,2
2587,仲有歌,1
2588,仲有每星期,3
2589,仲有水位,1
2590,仲有水貨,1
2591,仲有火,2
2592,仲有玫瑰金,1
2593,仲有皇,1
2594,仲有真雙,1
2595,仲有睇,3
2596,仲有系,1
2597,仲有約,1
2598,仲有細,1
2599,仲有緊,1
2600,仲有自由,1
2601,仲有萬,1
2602,仲有話,1
2603,仲有講,1
2604,仲有豪華,1
2605,仲有貨,1
2606,仲有路,1
2607,仲有轉,1
2608,仲有通,1
2609,仲有連電視,1
2610,仲有選,1
2611,仲有邊,1
2612,仲有重要,1
2613,仲有錢買,1
2614,仲有陸,1
2615,仲有隻,1
2616,仲有雙鏡頭,1
2617,仲有電,2
2618,仲有電訊,1
2619,仲有頂,1
2620,仲有馬,2
2621,仲有高官,1
2622,仲未,14
2623,仲未出,1
2624,仲未剪,2
2625,仲未幫,1
2626,仲未收到,1
2627,仲未有得,1
2628,仲未登記,1
2629,仲未睇,1
2630,仲未瞓,3
2631,仲未知,1
2632,仲未禁,5
2633,仲未算,1
2634,仲未落,1
2635,仲未解,1
2636,仲未計,2
2637,仲未計舊設計,72
2638,仲未計車費,1
2639,仲未轉,1
2640,仲未開,1
2641,仲林緊,1
2642,仲柒小米,1
2643,仲桌,1
2644,仲梗,1
2645,仲正,2
2646,仲比人笑,1
2647,仲比買,1
2648,仲決,1
2649,仲洗,1
2650,仲洗乜,2
2651,仲洗講,1
2652,仲派緊,1
2653,仲準,1
2654,仲炒,12
2655,仲為,5
2656,仲焗,1
2657,仲煽,1
2658,仲爆,1
2659,仲特別,2
2660,仲獅,1
2661,仲玩,1
2662,仲甘,1
2663,仲甘爽,1
2664,仲生埋,1
2665,仲生存,1
2666,仲用三叔,1
2667,仲用到,2
2668,仲用緊,24
2669,仲用達,1
2670,仲用銀包,1
2671,仲申請,1
2672,仲留,3
2673,仲留係,1
2674,仲痴,1
2675,仲直接,1
2676,仲真,1
2677,仲睇,4
2678,仲知,1
2679,仲短,1
2680,仲研究,1
2681,仲碼,1
2682,仲禁,1
2683,仲笨,1
2684,仲算,3
2685,仲粗,4
2686,仲精彩,2
2687,仲糟,1
